code_discription,address_raw,data_short,cost
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",03-2022,551215.2604956352
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",04-2022,547994.0139623019
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",05-2022,773991.6743730949
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",06-2022,620051.1671475399
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",07-2022,764772.7319739284
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",08-2022,553808.723548135
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",09-2022,553054.2641814683
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",10-2022,780109.3971836902
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",11-2022,606060.4501045239
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. дежнева,7 (дизель-генераторная установка)",12-2022,980903.3061100182
Электроэнергия,"134.1000.01 анадырь оплата потребления электроэнергии ул. южная, 1а (гараж)",03-2022,37660.95243430757
